Year,Country Code,PIB
2003 ,DZA,67866141223.5933
2003 ,ASM,527000000
2003 ,AND,2398645598.19413
2003 ,AGO,17812705294.325
2003 ,ATG,855643111.111111
2003 ,ARG,127586973492.177
2003 ,ARM,2807061008.69084
2003 ,ABW,2021229050.27933
2003 ,AUS,466488060570.763
2003 ,AUT,261695778781.038
2003 ,AZE,7276013031.96905
2003 ,BHS,8870090000
2003 ,BHR,11074813829.7872
2003 ,BGD,60158929188.2556
2003 ,BRB,3274850000
2003 ,BLR,17827791321.3067
2003 ,BEL,317381715575.621
2003 ,BLZ,990374050
2003 ,BEN,3905366187.87017
2003 ,BMU,4186525000
2003 ,BTN,604041958.394169
2003 ,BOL,8082364868.39357
2003 ,BIH,8369878822.85055
2003 ,BWA,7511582173.37724
2003 ,BRA,558319920831.979
2003 ,BRN,6557333084.60567
2003 ,BGR,20982685981.4163
2003 ,BFA,4205691222.11396
2003 ,BDI,784654423.620476
2003 ,CPV,813963830.179217
2003 ,KHM,4658246918.27092
2003 ,CMR,14548845764.5325
2003 ,CAN,892382413817.715
2003 ,CAF,1139754799.16304
2003 ,TCD,2736666515.8294
2003 ,CHI,7332244897.95918
2003 ,CHL,75643459839.6008
2003 ,CHN,1660287965662.68
2003 ,COL,94641378693.223
2003 ,COM,545658929.044587
2003 ,COD,8937567059.87754
2003 ,COG,3495868808.0512
2003 ,CRI,17196009811.1172
2003 ,CIV,15306602560.2533
2003 ,HRV,34686547352.7218
2003 ,CUB,35901200000
2003 ,CYP,14547325028.3126
2003 ,CZE,99627140274.3805
2003 ,DNK,218096033517.009
2003 ,DJI,622044665.515049
2003 ,DMA,343310666.666667
2003 ,DOM,21642882856.4247
2003 ,ECU,32432858000
2003 ,EGY,82924503942.6381
2003 ,SLV,13243892200
2003 ,GNQ,2484745935.09329
2003 ,ERI,870247703.182758
2003 ,EST,9877636517.61518
2003 ,SWZ,2197612760.58535
2003 ,ETH,8623691300.04079
2003 ,FRO,1494011567.01125
2003 ,FJI,2315935752.71653
2003 ,FIN,171274266365.688
2003 ,FRA,1840480812641.08
2003 ,GAB,6497305662.09274
2003 ,GMB,487038821.611959
2003 ,GEO,3991284895.37214
2003 ,DEU,2496128668171.56
2003 ,GHA,7632406552.83803
2003 ,GRC,201924270316.027
2003 ,GRL,1558753434.43083
2003 ,GRD,591018407.407407
2003 ,GUM,3560000000
2003 ,GTM,21917430694.2538
2003 ,GIN,3446442218.89829
2003 ,GNB,476388260.639232
2003 ,GUY,743064076.794566
2003 ,HTI,2960306120.93557
2003 ,HND,8140271080.5604
2003 ,HKG,161384522525.299
2003 ,HUN,85302003908.042
2003 ,ISL,11414054860.577
2003 ,IND,607699285433.872
2003 ,IDN,234772463823.808
2003 ,IRN,153544751395.43
2003 ,IRL,164284690067.72
2003 ,IMN,2328658227.8481
2003 ,ISR,126965980061.922
2003 ,ITA,1574145823927.77
2003 ,JAM,9399447609.1835
2003 ,JPN,4445658071221.86
2003 ,JOR,10338730606.488
2003 ,KAZ,30833699702.7594
2003 ,KEN,14904517649.8476
2003 ,KIR,90231856.8000519
2003 ,KOR,680520724062.403
2003 ,XKX,2790455727.69422
2003 ,KWT,47876510067.1141
2003 ,KGZ,1919008090.49641
2003 ,LAO,2023324407.30316
2003 ,LVA,11731703357.5206
2003 ,LBN,20082918739.6352
2003 ,LSO,1157832934.55127
2003 ,LBR,748000000
2003 ,LBY,26265625000
2003 ,LIE,3070691319.52179
2003 ,LTU,18802576988.1557
2003 ,LUX,29557325056.4334
2003 ,MAC,8195033162.12038
2003 ,MDG,5474030080.24451
2003 ,MWI,3208837077.25069
2003 ,MYS,110202368421.053
2003 ,MDV,1052121054.6875
2003 ,MLI,4703504466.53245
2003 ,MLT,5456583589.39342
2003 ,MHL,131398500
2003 ,MRT,1563074858.38117
2003 ,MUS,5816553826.85519
2003 ,MEX,729336319677.449
2003 ,FSM,245432897.19701
2003 ,MDA,1980907434.76826
2003 ,MCO,3589126975.1693
2003 ,MNG,1595297355.78349
2003 ,MNE,1707710053.14938
2003 ,MAR,52064058833.9739
2003 ,MOZ,6254047514.32788
2003 ,MMR,10467109977.6717
2003 ,NAM,4811994024.87871
2003 ,NPL,6330473096.54071
2003 ,NLD,578792325056.433
2003 ,NZL,88250885550.2626
2003 ,NIC,5322454925.84746
2003 ,NER,2731416346.48158
2003 ,NGA,104911947834.122
2003 ,MKD,4946292774.79046
2003 ,MNP,1239000000
2003 ,NOR,228858506821.841
2003 ,OMN,21633810143.0429
2003 ,PAK,83244801092.7096
2003 ,PLW,153761900
2003 ,PAN,13693981200
2003 ,PNG,3536411824.2958
2003 ,PRY,7691367471.17992
2003 ,PER,58731030121.8671
2003 ,PHL,83908206647.9347
2003 ,POL,217513049291.61
2003 ,PRT,164862142212.19
2003 ,PRI,74827400000
2003 ,QAT,23533791208.7912
2003 ,ROU,57806506024.0964
2003 ,RUS,430347770731.787
2003 ,RWA,1846198770.58709
2003 ,WSM,338838639.378435
2003 ,SMR,1600451467.26862
2003 ,STP,102085766.467304
2003 ,SAU,215807655253.333
2003 ,SEN,8683229268.11979
2003 ,SRB,21188704081.2428
2003 ,SYC,705704816.042365
2003 ,SLE,1385810072.19217
2003 ,SGP,97645448283.7791
2003 ,SVK,46816589164.7856
2003 ,SVN,29634713062.594
2003 ,SLB,332738245.913215
2003 ,ZAF,175256916996.047
2003 ,ESP,905492099322.799
2003 ,LKA,18881765437.2151
2003 ,KNA,486344344.344344
2003 ,LCA,883314333.333333
2003 ,VCT,481806296.296296
2003 ,SDN,17646503525.1743
2003 ,SUR,1274190311.41869
2003 ,SWE,332269146581.255
2003 ,CHE,352914531818.519
2003 ,SYR,21828144686.0394
2003 ,TJK,1555301496.04756
2003 ,TZA,15224257698.482
2003 ,THA,152280653543.725
2003 ,TLS,543315600
2003 ,TGO,2111093197.99043
2003 ,TON,202543202.004099
2003 ,TTO,11305459802.0683
2003 ,TUN,27453084982.5378
2003 ,TUR,311823003788.624
2003 ,TKM,5977560877.44013
2003 ,TCA,409753640
2003 ,TUV,18231078.5394643
2003 ,UGA,6336696288.98214
2003 ,UKR,50084197498.4529
2003 ,ARE,124346358066.712
2003 ,GBR,2053018775510.2
2003 ,USA,11458243878000
2003 ,URY,12045631092.5353
2003 ,UZB,10134453435.4603
2003 ,VUT,314463144.04219
2003 ,VEN,83620628582.1082
2003 ,VNM,39552513316.0734
2003 ,VIR,3453000000
2003 ,PSE,3968000000
2003 ,YEM,11777966673.3897
2003 ,ZMB,4901839731.26571
2003 ,ZWE,5727591800
2003 ,ARB,823290269190.974
2003 ,CSS,39498913008.6242
2003 ,CEB,632781151922.938
2003 ,EAR,3524745596576.59
2003 ,EAS,8601332736946.47
2003 ,EAP,2312735498218.46
2003 ,TEA,2307981443579.27
2003 ,EMU,8842887045202.73
2003 ,ECS,13493642854514.2
2003 ,ECA,999961779061.28
2003 ,TEC,1252161375705.61
2003 ,EUU,11962188933643.5
2003 ,FCS,220187344051.085
2003 ,HPC,190270759145.747
2003 ,HIC,31926202717146.7
2003 ,IBD,6736086031307.32
2003 ,IBT,7286000530606.81
2003 ,IDB,250053307886.17
2003 ,IDX,300508489763.467
2003 ,IDA,552856157219.014
2003 ,LTE,4245183478931.11
2003 ,LCN,2052388378957.29
2003 ,LAC,1841473815178.62
2003 ,TLA,1919603134568.28
2003 ,LDC,249839206358.172
2003 ,LMY,6964276572999.12
2003 ,LIC,149853115895.104
2003 ,LMC,1621436878175.62
2003 ,MEA,1089158309565.01
2003 ,MNA,511712146251.566
2003 ,TMN,507752995015.373
2003 ,MIC,6816964174690.54
2003 ,NAC,12354812816817.7
2003 ,OED,31697209175759.1
2003 ,OSS,122017967102.742
2003 ,PSS,4157497429.44899
2003 ,PST,30436467070780.1
2003 ,PRE,322280832092.447
2003 ,SST,165720794817.131
2003 ,SAS,782486980675.5
2003 ,TSA,782486980675.5
2003 ,SSF,517373034138.026
2003 ,SSA,516663493850.245
2003 ,TSS,517373034138.026
2003 ,UMC,5195239253590.53
2003 ,WLD,38902297749904.9
2004 ,AFG,5226775163.30205
2004 ,ALB,7184681398.5698
2004 ,DZA,85324767230.4939
2004 ,ASM,512000000
2004 ,AND,2935659299.72684
2004 ,AGO,23552052407.5488
2004 ,ATG,919577148.148148
2004 ,ARG,164657930452.787
2004 ,ARM,3576615240.41616
2004 ,ABW,2228491620.11173
2004 ,AUS,612490396927.017
2004 ,AUT,300904221504.842
2004 ,AZE,8680370408.05943
2004 ,BHS,9055290000
2004 ,BHR,13150159574.4681
2004 ,BGD,65108544250.0425
2004 ,BRB,3514350000
2004 ,BLR,23144351851.8519
2004 ,BEL,368537000248.324
2004 ,BLZ,1057845500
2004 ,BEN,4521424807.22519
2004 ,BMU,4484703000
2004 ,BTN,682523857.563859
2004 ,BOL,8773451738.91129
2004 ,BIH,10596205714.2857
2004 ,BWA,8957467706.5354
2004 ,BRA,669316654017.094
2004 ,BRN,7872333215.00414
2004 ,BGR,25957970922.4811
2004 ,BFA,4838551099.70985
2004 ,BDI,915257323.3961
2004 ,CPV,924318490.7598
2004 ,KHM,5337833248.03924
2004 ,CMR,17430933517.2998
2004 ,CAN,1023196771714.07
2004 ,CAF,1270080250.65268
2004 ,TCD,4414929219.99649
2004 ,CHI,8553643354.08275
2004 ,CHL,99210392857.6116
2004 ,CHN,1955347004963.27
2004 ,COL,117081522349.677
2004 ,COM,632570092.207793
2004 ,COD,10297483481.223
2004 ,COG,4648628921.36969
2004 ,CRI,18528955524.6272
2004 ,CIV,16554441846.5192
2004 ,HRV,41594418573.8197
2004 ,CUB,38203000000
2004 ,CYP,17320552500
2004 ,CZE,119162172468.268
2004 ,DNK,251373002954.382
2004 ,DJI,666072101.777505
2004 ,DMA,367199111.111111
2004 ,DOM,22692574473.3467
2004 ,ECU,36591661000
2004 ,EGY,78845185293.4964
2004 ,SLV,13724810900
2004 ,GNQ,4410764338.66733
2004 ,ERI,1109054005.43971
2004 ,EST,12144397515.528
2004 ,SWZ,2770082815.20915
2004 ,ETH,10131187261.4421
2004 ,FRO,1688237552.36935
2004 ,FJI,2727507212.92556
2004 ,FIN,197116960516.514
2004 ,FRA,2115742488204.62
2004 ,GAB,7756293574.98077
2004 ,GMB,961900106.892751
2004 ,GEO,5125365191.98664
2004 ,DEU,2809187981127.39
2004 ,GHA,8881368538.07671
2004 ,GRC,240521260988.329
2004 ,GRL,1822486688.58807
2004 ,GRD,599118592.592593
2004 ,GUM,3857000000
2004 ,GTM,23965275794.3749
2004 ,GIN,3666349049.42641
2004 ,GNB,531109356.165462
2004 ,GUY,787814379.183843
2004 ,HTI,3537720277.49988
2004 ,HND,8772146604.82093
2004 ,HKG,169099768875.193
2004 ,HUN,103960017914.058
2004 ,ISL,13834751482.0128
2004 ,IND,709148514804.66
2004 ,IDN,256836875295.452
2004 ,IRN,190043433964.841
2004 ,IRQ,36627901762.063
2004 ,IRL,193870692699.28
2004 ,IMN,2822358473.16983
2004 ,ISR,135477431994.645
2004 ,ITA,1803226967966.23
2004 ,JAM,10150978154.5484
2004 ,JPN,4815148854362.11
2004 ,JOR,11571424541.6079
2004 ,KAZ,43151647002.6096
2004 ,KEN,16095337093.8366
2004 ,KIR,102367039.270481
2004 ,KOR,764880644710.649
2004 ,XKX,3556757428.82009
2004 ,KWT,59439090600.6108
2004 ,KGZ,2211534585.0034
2004 ,LAO,2366398119.8821
2004 ,LVA,14355307662.287
2004 ,LBN,21145518599.8673
2004 ,LSO,1511236655.52047
2004 ,LBR,897000000
2004 ,LBY,33122307692.3077
2004 ,LIE,3454362685.96703
2004 ,LTU,22649930576.2543
2004 ,LUX,34685281847.5292
2004 ,MAC,10585624890.9277
2004 ,MDG,4363934494.37405
2004 ,MWI,3476094498.87517
2004 ,MYS,124749473684.211
2004 ,MDV,1226829562.5
2004 ,MLI,5444474268.42491
2004 ,MLT,6062780269.0583
2004 ,MHL,133806400
2004 ,MRT,1833444739.62264
2004 ,MUS,6578844486.06288
2004 ,MEX,782240601984.76
2004 ,FSM,240236020.570249
2004 ,MDA,2598249555.89984
2004 ,MCO,4110169853.48895
2004 ,MNG,1992066808.09598
2004 ,MNE,2073234417.68066
2004 ,MAR,59626020162.3816
2004 ,MOZ,7589038159.89336
2004 ,MMR,10567354056.4049
2004 ,NAM,6480441754.26103
2004 ,NPL,7273938314.71988
2004 ,NLD,657171591755.649
2004 ,NZL,103905210084.034
2004 ,NIC,5795568204.64532
2004 ,NER,3052898739.4678
2004 ,NGA,136385979322.437
2004 ,MKD,5682719260.0763
2004 ,MNP,1210000000
2004 ,NOR,264511630666.983
2004 ,OMN,24763589076.723
2004 ,PAK,97977766197.6724
2004 ,PLW,164886100
2004 ,PAN,15013381700
2004 ,PNG,3927157866.96465
2004 ,PRY,9624440836.29309
2004 ,PER,66768703497.5687
2004 ,PHL,91371242495.0794
2004 ,POL,255102252843.395
2004 ,PRT,189034502110.752
2004 ,PRI,80322313000
2004 ,QAT,31734065934.0659
2004 ,ROU,74972669056.5922
2004 ,RUS,591016690742.798
2004 ,RWA,2088961968.93579
2004 ,WSM,420320176.359437
2004 ,SMR,1877328035.75863
2004 ,STP,114582285.797721
2004 ,SAU,258742133333.333
2004 ,SEN,10167441854.4694
2004 ,SRB,24861483280.6339
2004 ,SYC,839319927.272727
2004 ,SLE,1448536630.88143
2004 ,SGP,115035498757.543
2004 ,SVK,57332015147.7527
2004 ,SVN,34414784504.2352
2004 ,SLB,375111894.932329
2004 ,ZAF,228590027400.653
2004 ,ESP,1067093369754.16
2004 ,LKA,20662525941.2986
2004 ,KNA,529250444.444444
2004 ,LCA,954317407.407407
2004 ,VCT,521975111.111111
2004 ,SDN,21457470202.7839
2004 ,SUR,1484092538.40527
2004 ,SWE,382624474411.136
2004 ,CHE,394164053075.995
2004 ,SYR,25086930693.0693
2004 ,TJK,2076182460.86517
2004 ,TZA,16675948414.7573
2004 ,THA,172895476152.592
2004 ,TLS,1078373700
2004 ,TGO,2255942249.33218
2004 ,TON,229358214.792003
2004 ,TTO,13280275123.0354
2004 ,TUN,31183139301.4853
2004 ,TUR,404786739602.812
2004 ,TKM,6838351088.46688
2004 ,TCA,485598810
2004 ,TUV,21534931.6075894
2004 ,UGA,7940362799.17997
2004 ,UKR,64819702951.6826
2004 ,ARE,147824370319.946
2004 ,GBR,2416931526913.22
2004 ,USA,12213729147000
2004 ,URY,13686329890.1191
2004 ,UZB,12030023547.8807
2004 ,VUT,364996869.129618
2004 ,VEN,112453382329.615
2004 ,VNM,45427854693.2554
2004 ,VIR,3799000000
2004 ,PSE,4329200000
2004 ,YEM,13872791658.5487
2004 ,ZMB,6221077674.77871
2004 ,ZWE,5805598400
2004 ,ARB,964319999129.738
2004 ,CSS,43222083509.9877
2004 ,CEB,761645937184.671
2004 ,EAR,4094660484927.93
2004 ,EAS,9646090560981.61
2004 ,EAP,2682116439590.43
2004 ,TEA,2676688822879.24
2004 ,EMU,10141372086898.7
2004 ,ECS,15729815457631.2
2004 ,ECA,1324941545709.47
2004 ,TEC,1621638217126.69
2004 ,EUU,13813050592956.1
2004 ,FCS,256072181634.552
2004 ,HPC,219236646563.759
2004 ,HIC,35535818793849.6
2004 ,IBD,8014957997692.39
2004 ,IBT,8661333452158.53
2004 ,IDB,306064550857.364
2004 ,IDX,340627035619.358
2004 ,IDA,649756120002.979
2004 ,LTE,5104714446175.13
2004 ,LCN,2365337862635.57
2004 ,LAC,2118651740780.38
2004 ,TLA,2223087947943.74
2004 ,LDC,287340390301.532
2004 ,LMY,8269888327986.21
2004 ,LIC,172519147207.473
2004 ,LMC,1861083555433.1
2004 ,MEA,1271441915594.05
2004 ,MNA,593092228372.676
2004 ,TMN,588792411172.115
2004 ,MIC,8099856396237.4
2004 ,NAC,13241410621714.1
2004 ,OED,35274718828096.8
2004 ,OSS,152075048488.835
2004 ,PSS,4796185848.54108
2004 ,PST,33815897494261.7
2004 ,PRE,394515054694.638
2004 ,SST,200133093930.769
2004 ,SAS,907307418091.759
2004 ,TSA,907307418091.759
2004 ,SSF,644839116531.217
2004 ,SSA,643995544577.412
2004 ,TSS,644839116531.218
2004 ,UMC,6238800405571.13
2004 ,WLD,43816538823929.7
2005 ,AFG,6209140044.00519
2005 ,ALB,8052075642.10781
2005 ,DZA,103198442061.076
2005 ,ASM,503000000
2005 ,AND,3255789080.96008
2005 ,AGO,36970918699.2523
2005 ,ATG,1022191296.2963
2005 ,ARG,198737095012.282
2005 ,ARM,4900469950.09033
2005 ,ABW,2330726256.98324
2005 ,AUS,693407758231.845
2005 ,AUT,315974418604.651
2005 ,AZE,13245716099.0057
2005 ,BHS,9836200000
2005 ,BHR,15968723404.2553
2005 ,BGD,69442943089.4309
2005 ,BRB,3897300000
2005 ,BLR,30207567316.6202
2005 ,BEL,385570948886.954
2005 ,BLZ,1114202700
2005 ,BEN,4803702821.08056
2005 ,BMU,4868136000
2005 ,BTN,796938119.659553
2005 ,BOL,9549077869.1065
2005 ,BIH,11222953519.4252
2005 ,BWA,9931134940.51346
2005 ,BRA,891630177251.068
2005 ,BRN,9531402847.87311
2005 ,BGR,29636617749.8253
2005 ,BFA,5462709498.45119
2005 ,BDI,1117113045.65222
2005 ,CPV,971977088.156914
2005 ,KHM,6293046161.83262
2005 ,CMR,17944084201.4901
2005 ,CAN,1169357979864.66
2005 ,CYM,2315972638.90556
2005 ,CAF,1337362392.15225
2005 ,TCD,6646663561.2656
2005 ,CHI,8827272727.27273
2005 ,CHL,122964812046.073
2005 ,CHN,2285965892360.54
2005 ,COL,145180960251.663
2005 ,COM,653584808.745573
2005 ,COD,11964484667.9102
2005 ,COG,6087003176.11624
2005 ,CRI,19948261084.3726
2005 ,CIV,17084928927.4555
2005 ,HRV,45386757883.4129
2005 ,CUB,42643836100
2005 ,CYP,18433411267.2553
2005 ,CZE,136280689891.224
2005 ,DNK,264467336457.17
2005 ,DJI,708633194.726566
2005 ,DMA,364255074.074074
2005 ,DOM,36119047252.1794
2005 ,ECU,41507085000
2005 ,EGY,89685725230.2517
2005 ,SLV,14698001400
2005 ,GNQ,8217369092.65224
2005 ,ERI,1098425900.74116
2005 ,EST,14098326327.5712
2005 ,SWZ,3178126547.9298
2005 ,ETH,12401139453.9738
2005 ,FRO,1727792692.89133
2005 ,FJI,3006725014.78415
2005 ,FIN,204809103345.355
2005 ,FRA,2196126103718.44
2005 ,GAB,9578973591.00958
2005 ,GMB,1027702254.38664
2005 ,GEO,6410823633.25426
2005 ,DEU,2845802760850.64
2005 ,GHA,10731634116.7384
2005 ,GRC,247783001865.44
2005 ,GRL,1849805732.96203
2005 ,GRD,695370296.296296
2005 ,GUM,4197000000
2005 ,GTM,27211377107.3763
2005 ,GIN,2937071767.25576
2005 ,GNB,586795675.416201
2005 ,GUY,824880550.343965
2005 ,HTI,4310358095.62898
2005 ,HND,9672035709.39793
2005 ,HKG,181570082162.19
2005 ,HUN,112980947728.383
2005 ,ISL,16812529923.7715
2005 ,IND,820381595512.902
2005 ,IDN,285868618224.017
2005 ,IRN,226452138291.542
2005 ,IRQ,49954890353.2609
2005 ,IRL,211649034697.177
2005 ,IMN,3032400000
2005 ,ISR,142528909909.308
2005 ,ITA,1857524312896.41
2005 ,JAM,11204416000
2005 ,JPN,4755410630912.14
2005 ,JOR,12765218617.7715
2005 ,KAZ,57123671733.8953
2005 ,KEN,18737897744.7948
2005 ,KIR,112133944.253532
2005 ,KOR,898137194716.188
2005 ,XKX,3663101604.27807
2005 ,KWT,80798630136.9863
2005 ,KGZ,2460248026.17783
2005 ,LAO,2735558726.25625
2005 ,LVA,16909366521.4686
2005 ,LBN,21489962079.602
2005 ,LSO,1682350934.85132
2005 ,LBR,949000000
2005 ,LBY,47334148578.4164
2005 ,LIE,3659251525.8593
2005 ,LTU,26125575942.2814
2005 ,LUX,37347394602.6614
2005 ,MAC,12092222041.9168
2005 ,MDG,5039293030.82367
2005 ,MWI,3655909664.1423
2005 ,MYS,143534102611.497
2005 ,MDV,1163362437.5
2005 ,MLI,6245031690.06808
2005 ,MLT,6394851386.64345
2005 ,MHL,141922500
2005 ,MRT,2184447591.21449
2005 ,MUS,6488750452.60067
2005 ,MEX,877476221382.101
2005 ,FSM,250281881.170157
2005 ,MDA,2988348836.471
2005 ,MCO,4203084193.50827
2005 ,MNG,2523471532.01083
2005 ,MNE,2257174480.78597
2005 ,MAR,62343022650.8742
2005 ,MOZ,8512116725.20706
2005 ,MMR,11986972418.5103
2005 ,NAM,7121391945.65439
2005 ,NPL,8130258041.46706
2005 ,NLD,685092650167.89
2005 ,NZL,114720129550.095
2005 ,NIC,6321335612.22233
2005 ,NER,3405134831.8505
2005 ,NGA,176134087150.341
2005 ,MKD,6258600713.82627
2005 ,MNP,1061000000
2005 ,NOR,308884284051.222
2005 ,OMN,31081924577.3732
2005 ,PAK,109502102510.883
2005 ,PLW,184468800
2005 ,PAN,16374393900
2005 ,PNG,4865892972.27595
2005 ,PRY,10737500188.1123
2005 ,PER,76060606060.606
2005 ,PHL,103071582125.968
2005 ,POL,306125173852.573
2005 ,PRT,197180330804.626
2005 ,PRI,83914521300
2005 ,QAT,44530494505.4945
2005 ,ROU,98452791982.7024
2005 ,RUS,764017107992.392
2005 ,RWA,2581313485.68523
2005 ,WSM,465568018.300557
2005 ,SMR,1958711603.03445
2005 ,STP,136450661.34421
2005 ,SAU,328459608764.111
2005 ,SEN,11022821631.8674
2005 ,SRB,27683225959.2468
2005 ,SYC,919103254.545455
2005 ,SLE,1650494366.99875
2005 ,SGP,127807618360.971
2005 ,SVK,62785305310.2848
2005 ,SVN,36206396343.7383
2005 ,SLB,413909879.281265
2005 ,ZAF,257772710832.953
2005 ,ESP,1153285660987.44
2005 ,LKA,24405791044.7761
2005 ,KNA,577730925.925926
2005 ,LCA,1015934666.66667
2005 ,VCT,550728666.666667
2005 ,SDN,26524538565.7403
2005 ,SUR,1793388732.29125
2005 ,SWE,389752445437.636
2005 ,CHE,408689367169.933
2005 ,SYR,28858965517.2414
2005 ,TJK,2312327536.41789
2005 ,TZA,18399046025.2688
2005 ,THA,189318499954.003
2005 ,TLS,1813708100
2005 ,TGO,2280575830.08337
2005 ,TON,262176133.72543
2005 ,TTO,15982282462.3786
2005 ,TUN,32273007553.5687
2005 ,TUR,501416301536.12
2005 ,TKM,8103901996.37024
2005 ,TCA,578645760
2005 ,TUV,21839098.8927071
2005 ,UGA,9013834373.41246
2005 ,UKR,86057915585.3026
2005 ,ARE,180617467954.23
2005 ,GBR,2538680000000
2005 ,USA,13036640229000
2005 ,URY,17362857684.8695
2005 ,UZB,14307509838.8053
2005 ,VUT,394962552.336108
2005 ,VEN,145510008134.75
2005 ,VNM,57633255618.2731
2005 ,VIR,4439000000
2005 ,PSE,4831800000
2005 ,YEM,16746344766.2044
2005 ,ZMB,8331870169.14977
2005 ,ZWE,5755215200
2005 ,ARB,1185227002367.58
2005 ,CSS,48878881370.9397
2005 ,CEB,884987949533.465
2005 ,EAR,4773546520540.33
2005 ,EAS,10292453254841.6
2005 ,EAP,3107082021259.6
2005 ,TEA,3100878011808.1
2005 ,EMU,10519098954526.9
2005 ,ECS,16749036182575.4
2005 ,ECA,1680778451733.12
2005 ,TEC,2032290383469.11
2005 ,EUU,14440861715509.9
2005 ,FCS,310999191842.707
2005 ,HPC,249283797303.679
2005 ,HIC,37581225815174.6
2005 ,IBD,9585373246634.68
2005 ,IBT,10337638855173.1
2005 ,IDB,367264312069.833
2005 ,IDX,384739075079.566
2005 ,IDA,755906826866.109
2005 ,LTE,6163031387344.66
2005 ,LCN,2859768992382.86
2005 ,LAC,2574876160197.21
2005 ,TLA,2706516592412.75
2005 ,LDC,337477268838.563
2005 ,LMY,9865691922653.95
2005 ,LIC,197810020353.218
2005 ,LMC,2157966686974.11
2005 ,MEA,1530490875920.44
2005 ,MNA,698659081401.013
2005 ,TMN,693862964765.74
2005 ,MIC,9670035520096.76
2005 ,NAC,14210866344864.7
2005 ,OED,37289003633533.5
2005 ,OSS,184920661067.93
2005 ,PSS,5271640968.39665
2005 ,PST,35594177565429.6
2005 ,PRE,492139014950.179
2005 ,SST,239108587971.487
2005 ,SAS,1040032130800.62
2005 ,TSA,1040032130800.62
2005 ,SSF,765183289238.816
2005 ,SSA,764260149359.205
2005 ,TSS,765183289238.817
2005 ,UMC,7512085285938.32
2005 ,WLD,47457385124886
2006 ,AFG,6971286731.72065
2006 ,ALB,8896073938.31407
2006 ,DZA,117030941571.939
2006 ,ASM,496000000
2006 ,AND,3543256805.92147
2006 ,AGO,52381006892.038
2006 ,ATG,1157005444.44444
2006 ,ARG,232557260817.308
2006 ,ARM,6384451606.1421
2006 ,ABW,2424581005.58659
2006 ,AUS,746054207846.661
2006 ,AUT,335998557270.104
2006 ,AZE,20982986344.3027
2006 ,BHS,10167250000
2006 ,BHR,18504760638.2979
2006 ,BGD,71819083683.7403
2006 ,BRB,4217450800
2006 ,BLR,36954312354.3124
2006 ,BEL,407918078032.869
2006 ,BLZ,1217442150
2006 ,BEN,5142380779.44103
2006 ,BMU,5414299000
2006 ,BTN,874989894.596579
2006 ,BOL,11451869164.7112
2006 ,BIH,12864610993.5219
2006 ,BWA,10126940513.3125
2006 ,BRA,1107640289615.23
2006 ,BRN,11470703002.0769
2006 ,BGR,34130122490.8613
2006 ,BFA,5816310157.71765
2006 ,BDI,1273375020.26862
2006 ,CPV,1107891063.43863
2006 ,KHM,7274595706.67154
2006 ,CMR,19356046327.8995
2006 ,CAN,1315415197461.21
2006 ,CYM,4227798031.92128
2006 ,CAF,1460561215.4447
2006 ,TCD,7422102655.98832
2006 ,CHI,9676172953.08188
2006 ,CHL,154788024805.808
2006 ,CHN,2752131773355.16
2006 ,COL,161189825603.139
2006 ,COM,697810988.051543
2006 ,COD,14451902467.9315
2006 ,COG,7731261310.93322
2006 ,CRI,22602721765.2812
2006 ,CIV,17800887796.4987
2006 ,HRV,50454899071.2499
2006 ,CUB,52742800000
2006 ,CYP,20072786350.5206
2006 ,CZE,155463807112.889
2006 ,DNK,282884947702.966
2006 ,DJI,768873684.032838
2006 ,DMA,390250148.148148
2006 ,DOM,38116351526.2862
2006 ,ECU,46802044000
2006 ,EGY,107484034870.974
2006 ,SLV,15999886400
2006 ,GNQ,10086528698.8604
2006 ,ERI,1211161879.6748
2006 ,EST,17012321791.4942
2006 ,SWZ,3291353812.85535
2006 ,ETH,15280861834.6024
2006 ,FRO,1984445416.02206
2006 ,FJI,3102741451.01664
2006 ,FIN,216907539831.891
2006 ,FRA,2318593651988.46
2006 ,GAB,10318424464.3377
2006 ,GMB,1054113426.70947
2006 ,GEO,7745394293.41721
2006 ,DEU,2992196713084.93
2006 ,GHA,20409668521.5494
2006 ,GRC,273317737046.795
2006 ,GRL,2013099482.07439
2006 ,GRD,698700666.666667
2006 ,GUM,4213000000
2006 ,GTM,30231249625.1282
2006 ,GIN,4220019242.74824
2006 ,GNB,591839470.665059
2006 ,GUY,1458453715.32702
2006 ,HTI,4756204069.61876
2006 ,HND,10841742347.7968
2006 ,HKG,193536265094.364
2006 ,HUN,115577256523.599
2006 ,ISL,17216417442.2912
2006 ,IND,940259888792.141
2006 ,IDN,364570514304.85
2006 ,IRN,266298911661.144
2006 ,IRQ,65140293687.5395
2006 ,IRL,232083467569.941
2006 ,IMN,3422651333.94664
2006 ,ISR,154034316643.476
2006 ,ITA,1947919708944.93
2006 ,JAM,11901911987.8604
2006 ,JPN,4530377224970.4
2006 ,JOR,15268053596.615
2006 ,KAZ,81003884545.4098
2006 ,KEN,25825524820.8064
2006 ,KIR,110234939.759036
2006 ,KOR,1011797457138.5
2006 ,XKX,3846819721.4904
2006 ,KWT,101548931771.192
2006 ,KGZ,2834168889.42019
2006 ,LAO,3452882514.00166
